15/07/2025;0000006302;3.54;3,50
11/01/2025;0000014426;12.00;2,40
11/04/2025;0000006265;2.00;1,36
18/06/2025;0000014433;1.00;1,33
29/04/2025;0000013150;3.00;2,64
31/07/2025;0000004867;5.00;4,69
21/06/2025;0000007543;1.00;0,62
04/04/2025;0000014319;14.00;12,19
17/02/2025;0000005405;6.00;3,60
22/04/2025;0000013950;1.00;0,65
22/04/2025;0000013758;1.00;1,70
09/03/2025;0000014474;4.00;2,40
08/03/2025;0000013467;11.00;11,55
06/04/2025;0000013057;5.00;4,60
27/03/2025;0000010405;6.00;4,50
06/02/2025;0000005531;2.00;0,98
29/03/2025;0000006958;1.00;1,55
25/01/2025;0000007248;3.00;1,41
08/06/2025;0000005395;3.00;2,55
09/05/2025;0000007040;1.00;2,00
25/02/2025;0000004538;3.00;2,31
23/07/2025;0000015223;3.00;1,95
22/02/2025;0000015492;1.00;1,57
18/01/2025;0000004621;1.00;0,87
21/07/2025;0000005727;1.00;1,05
24/03/2025;0000004616;2.00;2,10
08/08/2025;0000010308;3.00;1,08
13/08/2025;0000005268;3.00;1,05
10/07/2025;0000005902;2.00;1,10
08/03/2025;0000015419;2.00;2,30
25/07/2025;0000006390;4.00;1,60
07/05/2025;0000010923;80.00;12,32
28/08/2025;0000014102;4.00;6,00
04/02/2025;0000013716;5.00;4,75
27/01/2025;0000015447;2.00;5,00
21/02/2025;0000006155;4.00;2,80
24/06/2025;0000004915;1.00;0,55
04/05/2025;0000009192;1.82;2,00
20/04/2025;0000004996;3.00;6,15
25/03/2025;0000015121;0.50;1,28
13/02/2025;0000014930;2.00;2,00
16/04/2025;0000015634;1.00;0,80
02/09/2025;0000015672;1.00;0,40
07/02/2025;0000012545;8.00;0,95
30/07/2025;0000011588;56.00;10,15
10/04/2025;0000015456;1.00;1,99
20/03/2025;0000004797;2.00;1,20
15/03/2025;0000015419;1.00;1,15
13/02/2025;0000005079;1.00;1,30
08/09/2025;0000004718;5.00;2,00
27/01/2025;0000005334;4.00;2,40
30/04/2025;0000015603;21.00;17,22
08/02/2025;0000014831;1.00;0,78
13/05/2025;0000013719;1.00;0,82
10/04/2025;0000011066;1.00;1,92
05/05/2025;0000013149;2.00;1,98
07/09/2025;0000013055;3.00;2,85
15/08/2025;0000006302;4.54;4,49
18/01/2025;0000007027;1.00;1,18
13/01/2025;0000008313;7.00;5,34
14/04/2025;0000011206;2.00;4,80
30/04/2025;0000012116;15.00;11,72
13/03/2025;0000005608;1.00;1,00
24/02/2025;0000015479;12.00;5,16
03/01/2025;0000014461;11.00;2,75
15/03/2025;0000015344;2.00;1,16
28/03/2025;0000012615;4.00;1,20
10/03/2025;0000015562;1.00;0,75
25/03/2025;0000014691;1.00;1,10
22/06/2025;0000012919;1.00;0,99
16/05/2025;0000013950;3.00;1,95
16/05/2025;0000013758;0.50;0,85
12/07/2025;0000014404;4.00;3,32
15/08/2025;0000007848;7.00;5,95
17/01/2025;0000007455;1.00;0,85
08/08/2025;0000007848;1.00;0,85
14/04/2025;0000015461;2.00;1,50
24/02/2025;0000004947;1.00;0,92
01/06/2025;0000006881;16.99;15,30
01/02/2025;0000014088;1.00;0,21
07/03/2025;0000014218;2.00;1,70
14/04/2025;0000007284;7.00;6,93
02/04/2025;0000006468;3.00;5,37
08/01/2025;0000006391;3.00;1,11
11/01/2025;0000013052;4.00;2,00
11/05/2025;0000015466;3.00;1,35
25/08/2025;0000009971;1.00;0,92
21/08/2025;0000014016;1.00;0,45
25/03/2025;0000004744;2.00;28,50
07/09/2025;0000011761;3.00;3,24
20/05/2025;0000013803;1.00;1,23
31/01/2025;0000014355;1.00;0,79
21/01/2025;0000014150;1.00;0,95
18/03/2025;0000004744;1.00;16,00
28/08/2025;0000005014;1.00;1,30
06/03/2025;0000004912;18.00;9,90
24/01/2025;0000014355;2.00;1,58
22/06/2025;0000012054;1.00;1,40
24/02/2025;0000014207;2.00;0,96
19/04/2025;0000015204;3.00;3,48
01/03/2025;0000006849;55.50;108,37
28/04/2025;0000008604;34.00;6,79
11/05/2025;0000013758;6.00;10,20
11/05/2025;0000013950;1.00;0,65
24/04/2025;0000015411;9.00;3,15
05/03/2025;0000005030;13.00;7,67
02/01/2025;0000011907;3.00;29,25
19/02/2025;0000006529;1.00;0,50
07/06/2025;0000015516;1.00;2,20
11/05/2025;0000015404;1.00;0,66
29/06/2025;0000004998;4.00;2,40
31/01/2025;0000007154;1.00;3,80
10/01/2025;0000012496;1.00;0,99
09/03/2025;0000006189;2.00;2,70
07/02/2025;0000015081;1.00;0,72
30/01/2025;0000006040;1.01;1,00
03/08/2025;0000005404;2.00;1,10
24/01/2025;0000008640;2.00;1,96
04/03/2025;0000005062;1.00;1,35
03/01/2025;0000006424;5.00;1,40
14/03/2025;0000015166;8.00;11,60
12/01/2025;0000005077;4.00;1,88
14/02/2025;0000012421;1.00;2,05
23/03/2025;0000005192;845.00;112,10
14/04/2025;0000006927;4.00;4,00
27/02/2025;0000004912;18.00;9,89
13/05/2025;0000009829;2.00;3,76
26/01/2025;0000015403;5.00;4,25
08/01/2025;0000004784;3.00;2,49
22/08/2025;0000006202;3.00;4,35
08/01/2025;0000005015;1.00;1,50
23/05/2025;0000008419;1.00;0,40
21/07/2025;0000014182;4.00;3,96
20/02/2025;0000015465;2.00;0,80
26/03/2025;0000006260;1.00;1,46
01/05/2025;0000013709;1.00;0,35
13/01/2025;0000012116;26.00;20,80
11/04/2025;0000004919;2.00;3,50
26/01/2025;0000005057;77.00;76,23
18/05/2025;0000015434;2.00;1,20
01/03/2025;0000015440;1.00;0,75
02/05/2025;0000014068;2.00;1,18
07/07/2025;0000014435;1.00;1,55
24/07/2025;0000013965;1.00;0,15
28/04/2025;0000011814;11.00;10,89
23/04/2025;0000004621;3.00;2,62
14/01/2025;0000015234;1.00;0,90
21/04/2025;0000011206;1.00;2,40
11/06/2025;0000015419;4.00;4,60
08/02/2025;0000012097;1.00;2,13
29/01/2025;0000005611;34.00;31,96
11/06/2025;0000008605;5.00;3,72
17/08/2025;0000008252;1.00;0,75
04/01/2025;0000005394;2.00;2,90
05/04/2025;0000005073;31.00;32,55
11/03/2025;0000011399;79.00;34,10
25/02/2025;0000008269;1.00;1,65
28/08/2025;0000015734;1.00;0,80
11/01/2025;0000012652;3.00;3,36
05/01/2025;0000012496;1.00;0,99
11/02/2025;0000012544;9.00;1,10
20/05/2025;0000006445;5.00;4,25
04/05/2025;0000005289;8.00;11,60
10/04/2025;0000004997;5.00;3,00
29/08/2025;0000007446;1.00;0,45
25/06/2025;0000012933;4.00;3,68
14/01/2025;0000015403;7.00;5,93
08/02/2025;0000015465;2.00;0,80
10/03/2025;0000005320;2.00;1,80
10/03/2025;0000005528;3.00;2,71
27/08/2025;0000015748;3.00;0,73
12/06/2025;0000012615;1.00;0,30
18/01/2025;0000005697;15.34;5,52
08/06/2025;0000012362;139.00;100,08
11/07/2025;0000011661;1.00;0,50
18/02/2025;0000015362;3.00;6,53
13/04/2025;0000007917;1.00;0,41
13/07/2025;0000004995;1.00;2,15
01/08/2025;0000013716;2.00;1,90
27/04/2025;0000006239;2.00;2,30
25/01/2025;0000012116;44.00;33,33
22/01/2025;0000008641;1.00;0,50
17/01/2025;0000014861;1.00;3,85
02/01/2025;0000013799;2.00;5,44
05/04/2025;0000015078;1.00;2,25
11/04/2025;0000004617;2.00;2,10
18/06/2025;0000006958;1.00;1,55
14/05/2025;0000008555;5.00;3,25
09/06/2025;0000013057;3.00;2,76
24/05/2025;0000005026;2.00;4,10
07/04/2025;0000015496;1.00;0,90
06/03/2025;0000004667;6.00;2,91
25/05/2025;0000013737;1.00;1,40
12/05/2025;0000015573;2.00;1,54
07/06/2025;0000004588;1.00;0,41
19/02/2025;0000014739;1.00;1,33
09/04/2025;0000005070;3.00;4,50
14/05/2025;0000015639;5.00;1,24
10/02/2025;0000013758;4.50;7,65
30/05/2025;0000004947;2.00;1,70
31/07/2025;0000007913;2.00;0,90
23/08/2025;0000005588;1.00;0,45
13/08/2025;0000014128;1.00;0,50
08/02/2025;0000014246;7.00;6,65
05/05/2025;0000015647;3.00;2,55
11/06/2025;0000014054;27.00;26,97
23/05/2025;0000014478;1.00;1,35
12/07/2025;0000010862;5.00;4,95
07/04/2025;0000015561;4.00;2,60
07/05/2025;0000004494;1.00;0,35
24/03/2025;0000007273;1.00;1,35
21/01/2025;0000005403;1.00;0,45
05/08/2025;0000015195;3.00;2,55
26/07/2025;0000004860;5.00;5,75
10/07/2025;0000015455;1.00;0,45
02/04/2025;0000004708;7.00;3,50
19/08/2025;0000010730;5.00;1,50
31/08/2025;0000015566;5.00;1,50
18/01/2025;0000007417;4.00;4,52
17/05/2025;0000009132;5.00;7,65
10/04/2025;0000005077;2.00;0,94
16/06/2025;0000005075;3.00;4,35
14/01/2025;0000005312;33.00;11,55
29/03/2025;0000012913;1.00;1,85
19/05/2025;0000006265;2.00;1,34
02/04/2025;0000004722;5.00;6,50
25/04/2025;0000007194;5.00;2,30
16/04/2025;0000015477;2.00;1,70
15/05/2025;0000014218;4.00;3,34
31/01/2025;0000006281;9.00;6,57
28/07/2025;0000012545;8.00;1,05
26/04/2025;0000006951;16.00;5,60
04/05/2025;0000012761;13.00;15,99
06/03/2025;0000005608;1.00;1,00
27/06/2025;0000005518;1.00;1,30
20/01/2025;0000010978;1.00;0,90
20/03/2025;0000014302;2.00;0,52
04/07/2025;0000013276;1.00;0,75
09/08/2025;0000005945;8.00;6,34
27/06/2025;0000005073;6.00;5,94
22/04/2025;0000012549;1.00;0,88
21/08/2025;0000014182;2.00;1,98
03/08/2025;0000014277;1.00;2,15
07/02/2025;0000011810;3.00;3,75
04/01/2025;0000008296;3.00;3,24
07/06/2025;0000007446;1.00;0,45
21/08/2025;0000005684;1.00;0,65
29/05/2025;0000004998;3.00;1,80
27/07/2025;0000015477;1.00;0,85
25/05/2025;0000013566;8.42;8,00
29/05/2025;0000007645;2.00;4,10
30/06/2025;0000015067;6.60;12,60
03/02/2025;0000006239;1.00;1,15
28/04/2025;0000007284;2.00;1,98
17/02/2025;0000004695;22.00;31,24
19/07/2025;0000009920;2.00;4,90
25/03/2025;0000013047;3.00;2,85
05/08/2025;0000007270;1.00;0,85
03/08/2025;0000005079;3.00;3,40
25/02/2025;0000008593;1.00;2,40
17/05/2025;0000009101;2.00;0,76
03/05/2025;0000012956;2.00;2,70
01/05/2025;0000012362;84.00;59,64
02/07/2025;0000013566;0.53;0,50
14/08/2025;0000007344;1.00;0,25
18/03/2025;0000015465;13.00;4,65
02/01/2025;0000013056;1.00;0,90
31/08/2025;0000006466;3.00;1,50
10/01/2025;0000005289;2.00;2,60
23/04/2025;0000015413;4.00;3,90
12/05/2025;0000005188;1.00;9,85
12/03/2025;0000004938;3.00;1,95
04/05/2025;0000004852;5.00;2,25
18/04/2025;0000004692;6.00;6,90
24/02/2025;0000015285;1.00;0,25
30/06/2025;0000005068;13.00;32,50
05/03/2025;0000004938;8.00;5,18
30/05/2025;0000007455;2.00;1,70
27/04/2025;0000004852;4.00;1,80
26/08/2025;0000011533;1.00;2,20
07/04/2025;0000015635;2.00;1,90
10/01/2025;0000006050;1.00;1,30
14/06/2025;0000006415;1.00;0,71
23/06/2025;0000005068;15.00;36,75
24/07/2025;0000012920;1.00;0,66
28/03/2025;0000006302;1.90;2,00
02/02/2025;0000005382;16.00;16,80
26/01/2025;0000004821;2.00;1,80
02/03/2025;0000015583;1.00;1,15
29/08/2025;0000010406;2.00;1,80
18/01/2025;0000011666;9.00;2,25
04/03/2025;0000004664;7.00;3,15
19/01/2025;0000004821;2.00;1,80
21/08/2025;0000012079;2.00;4,10
28/02/2025;0000010339;1.00;1,53
02/06/2025;0000015455;3.00;1,35
22/01/2025;0000015354;1.00;2,05
02/04/2025;0000005225;1.00;0,75
18/04/2025;0000005192;1169.00;145,24
29/03/2025;0000014066;2.00;1,80
12/03/2025;0000015223;1.00;0,65
30/04/2025;0000004620;2.00;3,08
31/05/2025;0000004915;15.00;8,25
30/05/2025;0000015206;3.00;0,45
05/08/2025;0000005407;2.00;0,66
16/07/2025;0000009382;4.00;4,00
28/07/2025;0000014102;2.00;3,00
12/01/2025;0000014275;1.00;0,95
19/04/2025;0000012059;20.00;20,00
06/05/2025;0000004913;17.00;33,83
03/03/2025;0000015585;1.00;2,82
14/03/2025;0000013159;1.00;0,88
26/01/2025;0000014282;3.00;4,50
03/03/2025;0000012480;1.00;0,98
21/03/2025;0000005423;6.00;2,02
24/02/2025;0000004797;1.00;0,60
24/04/2025;0000015642;1.00;0,75
19/01/2025;0000005858;13.00;5,20
31/08/2025;0000014040;3.00;2,25
18/02/2025;0000005394;1.00;1,45
08/02/2025;0000013030;1.00;0,78
07/01/2025;0000006530;1.00;0,73
15/02/2025;0000006778;4.00;3,60
25/06/2025;0000014165;4.00;1,00
02/05/2025;0000013047;2.00;1,90
02/04/2025;0000004848;1.00;0,33
21/05/2025;0000013312;1.00;0,85
22/08/2025;0000009871;1.00;0,36
19/03/2025;0000007938;2.25;22,31
21/05/2025;0000005562;1.00;1,00
09/04/2025;0000015625;2.00;1,30
25/05/2025;0000008339;89.55;38,40
30/04/2025;0000015280;6.00;4,80
05/01/2025;0000005945;42.00;33,27
25/04/2025;0000013027;3.00;2,70
27/08/2025;0000004995;1.00;2,15
09/01/2025;0000013659;1.00;1,85
09/01/2025;0000013151;1.00;0,93
09/04/2025;0000012628;2.00;6,70
13/03/2025;0000005247;89.70;49,73
01/02/2025;0000015094;1.00;0,31
05/05/2025;0000005321;1.00;1,62
29/05/2025;0000010178;3.00;5,97
06/01/2025;0000007452;3.00;2,43
27/06/2025;0000007887;2.00;0,50
01/08/2025;0000014181;3.00;2,97
21/05/2025;0000008557;3.00;1,95
18/02/2025;0000015166;13.00;18,73
14/02/2025;0000006800;1.00;0,28
11/07/2025;0000005848;1.00;0,46
14/01/2025;0000013711;3.00;2,55
07/08/2025;0000005540;2.00;4,80
07/02/2025;0000015363;1.00;2,99
06/03/2025;0000005247;22.00;12,32
04/08/2025;0000013006;2.00;1,20
20/02/2025;0000005192;938.00;104,26
09/03/2025;0000013716;2.00;1,90
25/06/2025;0000007956;1.00;0,40
07/01/2025;0000004616;2.00;2,10
09/02/2025;0000006194;1.00;2,80
08/04/2025;0000007913;2.00;0,80
30/03/2025;0000011286;29.00;26,10
13/04/2025;0000012339;5.00;10,19
19/02/2025;0000008048;4.00;3,14
05/06/2025;0000011015;1.00;2,46
06/01/2025;0000014187;63.00;9,58
11/08/2025;0000006870;15.26;8,34
01/05/2025;0000006445;2.00;1,70
27/05/2025;0000015204;1.00;1,16
17/04/2025;0000005297;3.50;3,36
11/08/2025;0000004869;1.00;1,45
01/04/2025;0000007913;2.00;0,80
25/03/2025;0000007913;2.00;0,80
11/03/2025;0000006049;1.00;1,35
06/08/2025;0000012360;2.00;0,50
10/01/2025;0000014064;2.00;2,00
26/02/2025;0000008048;2.00;1,58
13/01/2025;0000015159;2.00;1,00
12/07/2025;0000004996;1.00;2,15
11/01/2025;0000004868;1.00;2,70
02/04/2025;0000015080;1.00;0,72
14/06/2025;0000004901;3.00;2,04
16/03/2025;0000015491;4.00;3,68
12/02/2025;0000006059;2.00;0,74
25/08/2025;0000013526;2.00;1,58
10/06/2025;0000015217;3.00;0,75
18/05/2025;0000007500;7.00;10,85
03/01/2025;0000008609;1.00;0,34
06/03/2025;0000006476;0.03;0,15
13/07/2025;0000005174;1.00;1,29
19/04/2025;0000015201;1.00;1,75
03/06/2025;0000006834;1.00;1,85
02/09/2025;0000013758;3.50;6,72
28/04/2025;0000015299;4.00;3,48
04/02/2025;0000005525;1.00;2,50
20/07/2025;0000004939;3.00;1,44
30/07/2025;0000015223;5.00;3,25
02/09/2025;0000008605;1.00;0,75
22/05/2025;0000005539;3.00;2,40
02/05/2025;0000015398;1.00;0,35
04/07/2025;0000005057;19.00;18,81
02/03/2025;0000006780;3.00;3,30
20/02/2025;0000004921;13.00;19,05
06/05/2025;0000009829;3.00;5,64
04/02/2025;0000012641;0.25;0,89
23/01/2025;0000005335;12.00;1,75
19/01/2025;0000014300;1.00;0,26
06/06/2025;0000010346;3.00;2,97
03/02/2025;0000014791;31.00;24,17
13/06/2025;0000005724;1.00;0,50
04/01/2025;0000005619;16.00;20,48
26/02/2025;0000005612;1.00;2,70
05/03/2025;0000006529;3.00;1,50
12/05/2025;0000012953;4.00;5,12
31/08/2025;0000012855;4.00;3,08
25/04/2025;0000006689;7.00;11,97
30/03/2025;0000009542;1.00;3,65
26/01/2025;0000004606;3.00;2,97
26/02/2025;0000012354;1.00;1,20
03/06/2025;0000012335;35.00;56,00
05/05/2025;0000005072;26.00;25,74
23/03/2025;0000005284;6.00;5,94
07/04/2025;0000015461;1.00;0,75
15/03/2025;0000004605;2.00;1,16
29/01/2025;0000004916;6.00;5,10
03/08/2025;0000014830;1.00;4,62
25/06/2025;0000006052;1.00;1,45
20/04/2025;0000014451;12.00;1,13
08/05/2025;0000006862;1.00;2,00
29/04/2025;0000009829;1.00;1,88
31/01/2025;0000006530;3.00;2,19
09/06/2025;0000014388;1.00;0,95
09/05/2025;0000014335;12.00;2,76
30/04/2025;0000012626;1.00;9,85
19/01/2025;0000004863;5.00;11,50
08/06/2025;0000004821;1.00;0,90
04/03/2025;0000015577;3.00;1,08
21/07/2025;0000004849;4.00;1,32
23/03/2025;0000004620;5.00;7,70
05/06/2025;0000012652;1.00;1,15
30/05/2025;0000006635;1.00;0,40
21/03/2025;0000006528;3.00;1,65
20/07/2025;0000004855;1.00;1,02
22/02/2025;0000014049;20.00;14,60
21/05/2025;0000015629;3.25;2,60
19/05/2025;0000015467;2.00;3,30
06/01/2025;0000005167;1.00;0,80
05/05/2025;0000011987;16.00;12,90
18/08/2025;0000015693;1.00;0,75
21/06/2025;0000005909;3.00;2,10
11/05/2025;0000015468;5.00;4,00
09/02/2025;0000004634;6.00;13,50
28/04/2025;0000006868;6.00;2,70
02/04/2025;0000005174;1.00;1,29
27/04/2025;0000015497;1.00;0,90
14/08/2025;0000014016;3.00;1,29
21/02/2025;0000010472;1.00;1,70
07/09/2025;0000005068;11.00;26,40
04/09/2025;0000015678;1.00;6,25
15/01/2025;0000009128;1.00;2,17
02/02/2025;0000004944;9.00;21,60
15/07/2025;0000004664;2.00;1,00
02/04/2025;0000013716;3.00;2,85
20/04/2025;0000009419;30.00;9,00
20/02/2025;0000004902;1.00;0,75
18/04/2025;0000005059;2.00;3,20
17/05/2025;0000005854;4.00;2,72
04/04/2025;0000008783;47.03;124,59
24/07/2025;0000009123;1.00;2,95
11/08/2025;0000005848;2.00;0,92
07/01/2025;0000006423;3.00;0,84
03/02/2025;0000010781;3.00;8,97
04/05/2025;0000007582;1.00;0,85
01/03/2025;0000005369;2.00;2,66
12/02/2025;0000004781;1.00;0,75
08/05/2025;0000015300;3.00;0,96
31/01/2025;0000015081;3.00;2,04
22/02/2025;0000005369;2.00;2,66
23/03/2025;0000011213;1.00;0,41
01/05/2025;0000015300;6.00;1,92
14/01/2025;0000005235;2.00;3,38
08/04/2025;0000013467;4.00;4,20
22/08/2025;0000004618;2.00;2,20
15/01/2025;0000007040;3.00;6,00
13/05/2025;0000008560;2.00;1,30
21/02/2025;0000015318;1.00;2,05
15/07/2025;0000008783;26.00;70,20
26/01/2025;0000015194;1.00;0,72
03/08/2025;0000012375;2.00;1,56
20/04/2025;0000007164;2.00;1,70
17/05/2025;0000004708;15.00;6,93
22/01/2025;0000013950;1.00;0,61
22/01/2025;0000013758;1.00;1,70
18/04/2025;0000004919;25.00;43,69
03/01/2025;0000005075;4.00;7,00
02/06/2025;0000007087;1.00;0,31
09/08/2025;0000015373;2.00;0,90
18/01/2025;0000014309;7.00;2,80
21/05/2025;0000015395;7.00;2,33
03/09/2025;0000005072;6.00;5,94
08/06/2025;0000006231;4.00;2,40
17/02/2025;0000014293;2.00;3,84
03/01/2025;0000012761;2.00;2,46
01/05/2025;0000005858;9.00;3,60
09/04/2025;0000006300;1.00;0,95
09/01/2025;0000011175;3.00;2,25
05/03/2025;0000004944;9.00;21,60
23/07/2025;0000012672;1.00;1,25
12/04/2025;0000004606;2.00;1,98
22/07/2025;0000007415;1.00;2,20
24/01/2025;0000014430;2.00;2,78
06/05/2025;0000014824;1.00;2,85
11/06/2025;0000014166;4.00;5,95
27/08/2025;0000015444;3.00;3,18
07/06/2025;0000005426;4.00;3,80
12/04/2025;0000015109;1.00;0,63
03/03/2025;0000005592;3.00;1,95
14/06/2025;0000015296;1.00;1,19
12/01/2025;0000014232;1.00;1,75
26/05/2025;0000012116;19.00;17,10
25/02/2025;0000014915;1.00;0,77
16/07/2025;0000006425;1.00;0,28
22/04/2025;0000014064;1.00;1,00
21/02/2025;0000007466;1.00;0,75
16/03/2025;0000009191;1.00;1,85
03/07/2025;0000011399;25.00;10,69
26/02/2025;0000014102;4.00;5,76
16/01/2025;0000005525;1.00;2,50
01/08/2025;0000012396;1.00;0,65
15/08/2025;0000015729;3.00;1,95
08/01/2025;0000012339;2.00;4,04
02/01/2025;0000011175;8.00;6,00
17/03/2025;0000012051;1.00;0,33
18/05/2025;0000004695;8.00;12,00
22/02/2025;0000005608;5.00;5,00
19/02/2025;0000014102;2.00;2,90
02/06/2025;0000012116;24.00;21,60
18/05/2025;0000010346;1.00;0,99
13/04/2025;0000006422;2.00;2,10
31/05/2025;0000006265;1.00;0,68
11/04/2025;0000014187;101.00;14,20
15/07/2025;0000007415;2.00;4,40
21/01/2025;0000005172;1.00;2,13
01/07/2025;0000005173;2.00;4,98
12/03/2025;0000005672;23.00;5,06
29/04/2025;0000006881;4.33;3,90
30/06/2025;0000012914;1.00;0,77
24/01/2025;0000014165;2.00;0,50
17/08/2025;0000004602;1.00;0,58
05/04/2025;0000009439;3.00;3,42
14/02/2025;0000007466;2.00;1,50
13/07/2025;0000015193;1.00;2,15
06/08/2025;0000006764;1.00;0,80
23/03/2025;0000015539;1.00;3,99
15/02/2025;0000005863;1.00;0,65
10/08/2025;0000004602;1.00;0,58
20/04/2025;0000015610;1.00;2,99
03/08/2025;0000014055;3.00;1,95
02/01/2025;0000006951;18.00;6,34
17/06/2025;0000004845;1.00;0,33
27/02/2025;0000011817;1.00;2,42
31/05/2025;0000015473;4.17;2,00
06/04/2025;0000006422;3.00;3,15
24/04/2025;0000005073;20.00;20,97
18/06/2025;0000007791;15.00;11,13
19/01/2025;0000005727;1.00;1,05
10/06/2025;0000004845;1.00;0,33
02/02/2025;0000005312;35.00;12,09
22/01/2025;0000004787;2.00;1,46
02/03/2025;0000015513;1.00;2,46
10/05/2025;0000014228;8.00;8,00
26/01/2025;0000006448;2.00;4,70
06/07/2025;0000005619;18.00;27,00
01/03/2025;0000005608;7.00;7,00
24/02/2025;0000004629;3.00;4,20
07/03/2025;0000012360;8.00;1,68
03/05/2025;0000014228;4.00;4,00
14/05/2025;0000004607;1.00;0,75
05/02/2025;0000010082;1.00;0,65
10/03/2025;0000012473;1.00;2,15
11/02/2025;0000007091;3.00;9,75
10/01/2025;0000004731;4.00;2,00
07/04/2025;0000005043;54.00;53,46
19/05/2025;0000004901;1.00;0,68
23/08/2025;0000015407;2.00;1,36
23/03/2025;0000015577;2.00;0,72
04/02/2025;0000007091;1.00;3,25
28/04/2025;0000011394;2.00;4,70
14/04/2025;0000011814;13.00;12,87
12/03/2025;0000004869;2.00;2,90
01/06/2025;0000005057;51.00;50,49
17/05/2025;0000015214;4.00;3,16
11/04/2025;0000014271;4.00;3,80
02/08/2025;0000004849;5.00;1,65
17/05/2025;0000015415;1.00;1,05
13/05/2025;0000005373;0.51;5,50
13/05/2025;0000007156;1.00;0,38
24/08/2025;0000009419;27.00;8,10
08/02/2025;0000012377;2.00;1,56
13/06/2025;0000014102;2.00;2,90
02/08/2025;0000006766;2.00;1,70
14/07/2025;0000005077;2.00;0,94
23/01/2025;0000013052;5.00;2,50
03/09/2025;0000005248;84.22;37,90
25/03/2025;0000004912;14.00;7,69
01/05/2025;0000005240;1.00;0,71
06/05/2025;0000006012;1.00;2,45
06/04/2025;0000014323;1.00;2,09
05/05/2025;0000005423;1.00;0,35
01/06/2025;0000009829;4.00;7,52
04/07/2025;0000005281;2.00;1,98
11/03/2025;0000005557;22.00;5,25
07/02/2025;0000006051;1.00;1,30
10/02/2025;0000015319;12.00;24,60
13/04/2025;0000006258;2.00;0,66
21/06/2025;0000014505;1.00;0,99
27/01/2025;0000004784;8.00;5,28
21/03/2025;0000015082;1.00;0,72
26/02/2025;0000011809;3.00;2,10
01/09/2025;0000014947;2.00;2,70
18/02/2025;0000015415;2.00;2,10
03/02/2025;0000009128;3.00;6,51
29/03/2025;0000006052;4.00;5,65
09/01/2025;0000011814;9.00;8,10
18/02/2025;0000012398;3.00;2,82
22/04/2025;0000004778;5.00;5,90
01/03/2025;0000014293;2.00;3,84
25/02/2025;0000015452;3.00;14,32
06/01/2025;0000014271;4.00;3,80
19/02/2025;0000005297;2.00;1,80
07/04/2025;0000004672;4.00;6,56
05/01/2025;0000006281;22.00;17,60
09/05/2025;0000014040;1.00;0,75
04/02/2025;0000012910;3.00;3,45
13/03/2025;0000012790;1.00;1,79
14/06/2025;0000015205;1.00;0,15
29/06/2025;0000005382;6.00;8,10
03/08/2025;0000007415;8.00;17,60
13/05/2025;0000008311;7.00;3,50
18/01/2025;0000006415;4.00;2,80
11/07/2025;0000006602;1.00;2,15
26/08/2025;0000007818;2.00;1,98
10/02/2025;0000006312;1.00;1,60
06/08/2025;0000015725;1.00;0,50
19/03/2025;0000015080;3.00;2,16
02/03/2025;0000013969;2.00;0,70
05/03/2025;0000012051;1.00;0,33
09/03/2025;0000015530;1.00;1,25
26/08/2025;0000008605;1.00;0,75
18/01/2025;0000015436;2.00;2,00
17/08/2025;0000004921;5.00;7,75
30/03/2025;0000014187;223.00;31,10
23/07/2025;0000011588;68.00;12,45
31/05/2025;0000004932;7.00;16,94
20/04/2025;0000015535;1.00;3,99
30/01/2025;0000005905;1.00;1,85
05/04/2025;0000009985;14.00;21,00
26/02/2025;0000009829;2.00;3,70
07/04/2025;0000012054;2.00;2,80
14/03/2025;0000006081;2.00;1,42
17/06/2025;0000005162;1.00;0,90
16/05/2025;0000012878;7.00;5,95
26/08/2025;0000015419;3.00;3,45
27/01/2025;0000015235;1.00;0,40
25/01/2025;0000004617;2.00;2,10
20/08/2025;0000012396;2.00;1,30
06/09/2025;0000011753;1.00;1,10
05/06/2025;0000015287;1.00;0,15
05/01/2025;0000006580;2.17;3,25
22/08/2025;0000015444;4.00;4,15
01/04/2025;0000004916;10.00;8,50
29/01/2025;0000004731;14.00;5,77
27/02/2025;0000015250;7.00;0,70
27/02/2025;0000009547;32.00;51,20
26/02/2025;0000005269;1.00;0,90
15/02/2025;0000011817;2.00;4,84
04/01/2025;0000005520;2.00;13,70
31/08/2025;0000004952;1.00;7,99
27/04/2025;0000008817;1.00;2,80
02/06/2025;0000005277;2.00;3,50
11/02/2025;0000014426;29.00;6,09
17/01/2025;0000014302;2.00;0,51
08/03/2025;0000014786;3.00;1,80
28/03/2025;0000015301;1.00;0,61
15/01/2025;0000008805;1.00;0,46
02/01/2025;0000012376;9.00;6,57
07/03/2025;0000015433;1.00;0,55
03/05/2025;0000015304;3.00;4,71
05/05/2025;0000015362;3.00;6,60
24/05/2025;0000008428;1.00;2,15
31/05/2025;0000007229;4.00;3,20
03/09/2025;0000005321;3.00;4,20
28/04/2025;0000014875;1.00;1,10
18/06/2025;0000007818;1.00;0,99
29/04/2025;0000015607;1.00;2,52
16/07/2025;0000004606;2.00;1,98
18/08/2025;0000015484;7.00;3,15
13/06/2025;0000013761;7.00;5,95
25/04/2025;0000015196;1.00;1,75
